7.00,18.5:12:54,95640598,0,17.00,0.00,0.00,17.00,18.16,17.98,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,1.00,20.51,
2016-12-01_15:13:02,95648273,0,17.00,0.00,0.00,17.00,18.06,17.84,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,2.00,20.51,
2016-12-01_15:13:02,95648335,0,17.00,0.00,0.00,17.00,18.08,17.84,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:02,95648398,0,17.00,0.00,0.00,17.00,18.08,18.12,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,1.00,20.51,
2016-12-01_15:13:02,95648460,0,17.00,0.00,0.00,17.00,18.08,18.12,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:02,95648523,0,17.00,0.00,0.00,17.00,18.26,17.96,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,5.00,20.51,
2016-12-01_15:13:02,95648585,0,17.00,0.00,0.00,17.00,18.26,17.96,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,2.00,20.51,
2016-12-01_15:13:02,95648648,0,17.00,0.00,0.00,16.00,18.30,18.10,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,20.51,
2016-12-01_15:13:02,95648710,0,16.00,0.00,0.00,16.00,18.30,18.10,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,3.00,20.51,
2016-12-01_15:13:02,95648773,0,16.00,0.00,0.00,17.00,18.32,18.10,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,3.00,20.51,
2016-12-01_15:13:02,95648834,0,17.00,0.00,0.00,17.00,18.32,18.08,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:02,95648897,0,17.00,0.00,0.00,17.00,18.32,18.08,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.02,
2016-12-01_15:13:02,95648959,0,17.00,0.00,0.00,17.00,18.30,17.76,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,6.00,20.02,
2016-12-01_15:13:02,95649021,0,17.00,0.00,0.00,17.00,18.30,17.76,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:13:02,95649084,0,17.00,0.00,0.00,17.00,18.30,17.60,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,5.00,20.51,
2016-12-01_15:13:02,95649146,0,17.00,0.00,0.00,17.00,18.30,17.60,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:13:02,95649209,0,17.00,0.00,0.00,16.00,18.30,17.60,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,2.00,20.02,
2016-12-01_15:13:03,95649271,0,16.00,0.00,0.00,17.00,18.18,18.48,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:13:03,95649334,0,17.00,0.00,0.00,17.00,18.18,18.48,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:03,95649396,0,17.00,0.00,0.00,17.00,18.18,18.48,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:03,95649459,0,17.00,0.00,0.00,16.00,18.18,18.48,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:03,95649521,0,16.00,0.00,0.00,17.00,18.22,18.50,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,2.00,20.51,
2016-12-01_15:13:03,95649584,0,17.00,0.00,0.00,17.00,18.22,18.50,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,1.00,20.51,
2016-12-01_15:13:03,95649646,0,17.00,0.00,0.00,17.00,18.22,18.50,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,2.00,20.02,
2016-12-01_15:13:03,95649709,0,17.00,0.00,0.00,15.00,18.14,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.02,
2016-12-01_15:13:03,95649771,0,15.00,0.00,0.00,17.00,18.14,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,2.00,20.02,
2016-12-01_15:13:03,95649832,0,17.00,0.00,0.00,17.00,18.24,18.14,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:13:03,95649895,0,17.00,0.00,0.00,17.00,18.24,18.14,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,2.00,20.51,
2016-12-01_15:13:03,95649957,0,17.00,0.00,0.00,16.00,18.18,17.62,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:03,95650020,0,16.00,0.00,0.00,17.00,18.18,17.62,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,4.00,20.51,
2016-12-01_15:13:03,95650082,0,17.00,0.00,0.00,17.00,18.18,17.62,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,3.00,21.00,
2016-12-01_15:13:03,95650145,0,17.00,0.00,0.00,17.00,18.26,17.94,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:03,95650207,0,17.00,0.00,0.00,15.00,18.26,17.94,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.02,
2016-12-01_15:13:04,95650270,0,15.00,0.00,0.00,17.00,18.12,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,0.00,20.51,
2016-12-01_15:13:04,95650332,0,17.00,0.00,0.00,17.00,18.12,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,487.00,3.00,20.51,
2016-12-01_15:13:04,95650395,0,17.00,0.00,0.00,17.00,18.12,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,0.00,20.51,
2016-12-01_15:13:04,95650457,0,17.00,0.00,0.00,16.00,18.12,17.98,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.02,
2016-12-01_15:13:04,95650520,0,16.00,0.00,0.00,17.00,18.12,17.98,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:04,95650582,0,17.00,0.00,0.00,17.00,18.12,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
2016-12-01_15:13:04,95650644,0,17.00,0.00,0.00,17.00,18.12,18.02,0.00,0.00,0.00,1.98,0.00,1.00,0.00,489.00,2.00,20.51,
2016-12-01_15:13:04,95650707,0,17.00,0.00,0.00,16.00,18.26,18.32,0.00,0.00,0.00,1.98,0.00,1.00,0.00,488.00,3.00,20.51,
