_2016-05-10_8_37_07,132.0,340.0,103.0,293.0,83.0,125.0,1652.0,49.0,44.0,513.0,18.0,173.0
_2016-05-10_8_37_11,665.0,1277.0,483.0,983.0,427.0,478.0,497.0,250.0,187.0,273.0,92.0,147.0
_2016-05-10_8_37_16,733.0,1385.0,532.0,1092.0,457.0,526.0,528.0,287.0,216.0,289.0,96.0,165.0
_2016-05-10_8_37_20,721.0,1368.0,527.0,1080.0,444.0,518.0,529.0,272.0,219.0,286.0,102.0,170.0
_2016-05-10_8_37_25,708.0,1351.0,497.0,1034.0,438.0,496.0,512.0,274.0,200.0,275.0,79.0,156.0
_2016-05-10_8_37_29,644.0,1249.0,457.0,953.0,400.0,470.0,460.0,246.0,193.0,256.0,81.0,139.0
_2016-05-10_8_37_34,717.0,1343.0,506.0,1032.0,442.0,511.0,514.0,273.0,208.0,285.0,93.0,156.0
_2016-05-10_8_37_39,598.0,1178.0,426.0,916.0,377.0,439.0,427.0,238.0,180.0,243.0,72.0,136.0
_2016-05-10_8_37_43,667.0,1309.0,462.0,1027.0,422.0,490.0,484.0,246.0,193.0,267.0,86.0,143.0
_2016-05-10_8_37_48,662.0,1290.0,466.0,1006.0,414.0,495.0,476.0,260.0,192.0,254.0,78.0,137.0
_2016-05-10_8_37_52,133.0,324.0,102.0,243.0,87.0,120.0,574.0,57.0,41.0,195.0,13.0,69.0
_2016-05-10_8_37_57,136.0,320.0,98.0,253.0,80.0,121.0,567.0,63.0,47.0,184.0,15.0,66.0
_2016-05-10_8_38_02,131.0,325.0,105.0,277.0,85.0,119.0,606.0,59.0,41.0,211.0,5.0,76.0
_2016-05-10_8_38_06,142.0,349.0,115.0,278.0,93.0,126.0,626.0,57.0,41.0,207.0,5.0,87.0
_2016-05-10_8_38_11,143.0,327.0,117.0,270.0,90.0,116.0,646.0,57.0,34.0,222.0,9.0,81.0
_2016-05-10_8_38_15,143.0,334.0,113.0,271.0,86.0,117.0,613.0,50.0,40.0,201.0,20.0,72.0
_2016-05-10_8_38_20,147.0,323.0,109.0,276.0,86.0,122.0,666.0,54.0,46.0,223.0,15.0,75.0
_2016-05-10_8_38_24,146.0,327.0,108.0,267.0,85.0,118.0,650.0,54.0,42.0,221.0,11.0,85.0
_2016-05-10_8_38_29,141.0,338.0,115.0,263.0,86.0,117.0,694.0,56.0,36.0,226.0,24.0,94.0
_2016-05-10_8_38_34,138.0,298.0,109.0,255.0,74.0,112.0,695.0,52.0,48.0,237.0,30.0,86.0
_2016-05-10_8_38_38,125.0,299.0,107.0,243.0,73.0,113.0,706.0,48.0,35.0,232.0,15.0,82.0
_2016-05-10_8_38_43,120.0,290.0,100.0,249.0,73.0,95.0,722.0,51.0,42.0,233.0,6.0,87.0
_2016-05-10_8_38_47,131.0,294.0,101.0,247.0,70.0,106.0,711.0,52.0,36.0,229.0,-4.0,83.0
_2016-05-10_8_38_52,126.0,299.0,104.0,242.0,82.0,111.0,735.0,47.0,35.0,233.0,-7.0,85.0
_2016-05-10_8_38_57,670.0,1258.0,476.0,973.0,412.0,470.0,495.0,256.0,197.0,278.0,77.0,148.0
_2016-05-10_8_39_01,132.0,339.0,105.0,284.0,80.0,125.0,1519.0,49.0,40.0,475.0,2.0,157.0
_2016-05-10_8_39_06,127.0,341.0,86.0,274.0,73.0,121.0,1496.0,45.0,37.0,471.0,7.0,152.0
